Футболка «Русов. Pray for Art»,"Футболка з репродукцією роботи Миколи Кузнєцова «Портрет Русова» з основної експозиції Одеського художнього. Пан Русов був меценатом та колекціонером. Він добре розумів, що за розвиток мистецтв необхідно платити.Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Картина: Русов",https://www.ofam.org.ua/ua/shop/tproduct/130991792-606833215147-futbolka-rusov-pray-for-art,https://static.tildacdn.com/tild3230-3433-4639-a361-373961313432/IMG_1083.jpg,"349,00"
Футболка «Політ»,"Футболка з репродукцією роботи Олександра Ацманчука «Політ» з основної експозиції Одеського художнього.Склад: 100% бавовнаРозмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Картина: Політ
Художник: Ацманчук",https://www.ofam.org.ua/ua/shop/tproduct/130991792-410867441508-futbolka-polt,https://static.tildacdn.com/tild6437-3865-4731-a632-613661636662/IMG_1125-min.jpg,"349,00"
Жіноча футболка «Сувора та стильна»,"Жіноча футболка до нашої поточної виставки «Суворі та стильні: мистецтво довгих шістдесятих».Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-376219424702-zhnocha-futbolka-suvora-ta-stilna,https://static.tildacdn.com/tild3932-6461-4164-b331-396139373262/_.jpg,"249,00"
Чоловіча футболка «Суворий та стильний»,"Чоловіча футболка до нашої поточної виставки «Суворі та стильні: мистецтво довгих шістдесятих».Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60Розмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-345950097594-cholovcha-futbolka-suvorii-ta-stilnii,https://static.tildacdn.com/tild3531-6137-4037-b836-343336396332/photo.jpg,"249,00"
Футболка «Ро наш Бро»,"Футболка на підтримку директора Одеського художнього музею Олександра Ройтбурда.Склад: 100% бавовнаРозмірна сітка:  S  Довжина 70 / Ширина 45  М  Довжина 74 / Ширина 50  L  Довжина 75 / Ширина 54  XL  Довжина 81 / Ширина 60  Тип: Футболки
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-394216202035-futbolka-ro-nash-bro,https://static.tildacdn.com/tild6539-3066-4266-a164-343166396263/___.png,"275,00"
Шкарпетки «Маразлі»,"Шкарпетки з репродукцією портрета Григорія Маразлі пензля Івана Кравцова. Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Маразлі
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-428248133842-shkarpetki-marazl,https://static.tildacdn.com/tild3633-3638-4332-b636-376664653966/_1.jpg,"99,00"
Доросла футболка «Колобок»,"Футболка з репродукцією роботи Марії Примаченко «Колобок» з основної експозиції Одеського художнього.Склад: 100% бавовнаРозмірна сітка:SДовжина 70 / Ширина 45МДовжина 74 / Ширина 50LДовжина 75 / Ширина 54XLДовжина 81 / Ширина 60 Тип: Футболки
Категорія: Доросле
Картина: Колобок
Художник: Примаченко",https://www.ofam.org.ua/ua/shop/tproduct/130991792-646463054288-dorosla-futbolka-kolobok,https://static.tildacdn.com/tild3639-3339-4432-b238-363135623464/_.jpg,"349,00"
Шкарпетки «Ро наш Бро»,"Шкарпетки на підтримку директора Одеського художнього музею Олександра Ройтбурда.                                                                                                                                 Тип: Шкарпетки
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-446579640543-shkarpetki-ro-nash-bro,https://static.tildacdn.com/tild3462-3066-4037-b233-386334373064/_.png,"99,00"
Шкарпетки «Політ»,"Шкарпетки з репродукцією роботи Олександра Ацманчука «Політ». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Політ
Категорія: Доросле
Художник: Ацманчук",https://www.ofam.org.ua/ua/shop/tproduct/130991792-569510796565-shkarpetki-polt,https://static.tildacdn.com/tild3934-3365-4231-b762-366133386335/__1.jpg,"99,00"
Шкарпетки «Колобок»,"Шкарпетки з репродукцією роботи Марії Примаченко «Колобок». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Колобок
Категорія: Доросле
Художник: Примаченко",https://www.ofam.org.ua/ua/shop/tproduct/130991792-305432089435-shkarpetki-kolobok,https://static.tildacdn.com/tild6662-3061-4238-b438-666436613463/photo.jpg,"99,00"
Шкарпетки «Ройтбурд»,"Шкарпетки з репродукцією роботи директора Одеського художнього Олександра Ройтбурда «Давид із головою Голіафа», яку він подарував музею з нагоди 120-річчя. Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Картина: Давид із головою Голіафа
Тип: Шкарпетки
Категорія: Доросле
Художник: Ройтбурд",https://www.ofam.org.ua/ua/shop/tproduct/130991792-856625580490-shkarpetki-roitburd,https://static.tildacdn.com/tild3639-3332-4933-b232-353036393761/_1.jpg,"99,00"
Шкарпетки «Хмарка»,"Шкарпетки з репродукцією роботи Архипа Куїнджі «Хмарка». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Хмарка
Категорія: Доросле
Художник: Куїнджі",https://www.ofam.org.ua/ua/shop/tproduct/130991792-696777522702-shkarpetki-hmarka,https://static.tildacdn.com/tild3432-3365-4763-b862-653461333332/photo.jpg,"99,00"
Шкарпетки «Козак Мамай»,"Шкарпетки з репродукцією роботи невідомого автора «Козак Мамай». Купуючи шкарпетки, ви підтримуєте Одеський художній музей.                                                                                                                                 Тип: Шкарпетки
Картина: Козак Мамай
Категорія: Доросле",https://www.ofam.org.ua/ua/shop/tproduct/130991792-121516982726-shkarpetki-kozak-mamai,https://static.tildacdn.com/tild6531-6136-4931-b636-383435646236/__1.jpg,"99,00"
